OID_,fd_id,bid,cbfips,st_damcat,occtype,bldgtype,number_of_story,sqft,foundation,FFE,med_yr_blt,BRV,val_cont,val_vehic,ftprntid,ftprntsrc,source,students,pop2amu65,pop2amo65,pop2pmu65,pop2pmo65,o65disable,u65disable,y_column,x_column,flood_zone,grnd_elv_m,DEM,R10,R50,R100,R500
10149443,487334788,76X6MGHP+3Q5-5-5-6-3,4.82E+14,RES,RES1-1SWB,W,1,3639,basement,2,1961,422627.075,211313.537,27000,48201_1247609,Bing,P,0,3,0,1,0,0.24,0.03,29.67763379,-95.46300849,A/AE,15.09637356,49.52878622,51.41177,53.52217,55.02963,56.42065
10149444,487334789,76X6MGGP+R9W-6-5-4-4,4.82E+14,RES,RES1-1SNB,M,1,3137,no_basement,0.5,1961,329367.956,164683.978,27000,48201_1247610,Bing,P,0,3,1,2,1,0.24,0.03,29.67712064,-95.46403977,A/AE,15.16086578,49.7403749,51.43447,53.53159,55.03705,56.42714
10149445,487334790,76X6MGHQ+32V-5-4-6-3,4.82E+14,RES,RES1-1SNB,W,1,5145,no_basement,1.5,1961,349510.14,174755.07,27000,48201_1247611,Bing,P,0,3,0,1,0,0.24,0.03,29.67772979,-95.46244033,A/AE,15.28223324,50.1385621,51.43689,53.56811,55.07114,56.46493
10149446,487334791,76X6MGGQ+XJ7-5-4-5-4,4.82E+14,RES,RES1-2SNB,W,2,5099,no_basement,1.5,1961,451777.796,225888.898,27000,48201_1247612,Bing,P,0,3,0,1,0,0.24,0.03,29.67741642,-95.46096706,A/AE,15.48474026,50.80295523,51.388,53.60209,55.11546,56.52245
10149447,487334792,76X6MGHQ+3R8-3-3-4-4,4.82E+14,RES,RES1-2SNB,W,2,3404,no_basement,1.5,1961,346758.018,173379.009,27000,48201_1247613,Bing,P,0,4,1,2,1,0.24,0.03,29.67765745,-95.46042479,A/AE,15.53006744,50.95166647,51.23491,53.48154,55.01245,56.42564
10149448,487334793,76X6MGGQ+X5G-5-2-3-3,4.82E+14,RES,RES1-2SNB,W,2,3642,no_basement,1.5,1961,364459.98,182229.99,27000,48201_1247614,Bing,P,0,3,0,1,0,0.24,0.03,29.67744527,-95.46204408,A/AE,15.30814362,50.2235699,51.455,53.60123,55.10107,56.49686
10149449,487334794,76X6MGGP+VG6-3-3-3-3,4.82E+14,RES,RES1-2SNB,M,2,4037,no_basement,1.5,1961,391811.093,195905.546,27000,48201_1247615,Bing,P,0,3,1,2,1,0.24,0.03,29.67716121,-95.46372909,A/AE,15.33728218,50.31916887,51.40371,53.49617,55.00575,56.39468
10149450,487334795,76X6MGGQ+WPF-3-4-3-4,4.82E+14,RES,RES1-1SNB,W,1,2503,no_basement,0.5,1961,286568.347,143284.173,27000,48201_1247616,Bing,P,0,3,1,2,1,0.24,0.03,29.6773161,-95.46069429,A/AE,15.53628159,50.97205408,51.35846,53.59047,55.10964,56.51976
10149452,487334797,76X6MGGP+WXR-5-3-4-5,4.82E+14,RES,RES1-1SNB,W,1,2550,no_basement,0.5,1961,289913.962,144956.981,27000,48201_1247618,Bing,P,0,3,0,2,0,0.24,0.03,29.67737237,-95.4626218,A/AE,15.21912098,49.93150087,51.43035,53.55616,55.06034,56.45341
10149453,487334798,76X6MGHQ+3HQ-5-4-5-5,4.82E+14,RES,RES1-1SNB,W,1,2846,no_basement,0.5,1961,309754.046,154877.023,27000,48201_1247619,Bing,P,0,4,1,2,1,0.24,0.03,29.67772392,-95.46100983,A/AE,15.22635555,49.95523635,51.41277,53.61182,55.12033,56.52469
10149454,487334799,76X6MGHP+2HC-4-3-5-3,4.82E+14,RES,RES1-1SNB,W,1,2910,no_basement,0.5,1961,314259.659,157129.829,27000,48201_1247620,Bing,P,0,3,1,2,1,0.24,0.03,29.67756286,-95.46361458,A/AE,15.08690548,49.49772297,51.39269,53.48349,54.99455,56.38306
10149455,487334800,76X6MGHP+2MP-5-4-6-4,4.82E+14,RES,RES1-1SNB,W,1,2815,no_basement,0.5,1961,307532.739,153766.369,27000,48201_1247621,Bing,P,0,3,1,2,1,0.24,0.03,29.67759878,-95.4632909,A/AE,15.09029579,49.50884604,51.39895,53.49874,55.00846,56.39808
10149456,487334801,76X6MGHQ+49F-3-4-3-4,4.82E+14,RES,RES1-1SNB,W,1,2822,no_basement,0.5,1961,308036.544,154018.272,27000,48201_1247622,Bing,P,0,3,0,2,0,0.24,0.03,29.6778145,-95.4615715,A/AE,15.17794991,49.79642517,51.46691,53.62301,55.12075,56.51785
10150468,487335831,76X6MGGQ+F77-2-3-4-3,4.82E+14,RES,RES1-1SNB,W,1,2189,no_basement,0.5,1961,265777.962,132888.981,27000,48201_1249468,Bing,P,0,2,0,1,0,0.24,0.03,29.67615461,-95.46182998,A/AE,15.70366383,51.52120843,51.47029,53.62917,55.12632,56.52379
10150475,487335838,76X6MGGP+9QC-5-3-5-4,4.82E+14,RES,RES1-2SNB,W,2,7147,no_basement,0.5,1961,565339.312,282669.656,27000,48201_1249474,Bing,P,0,2,0,1,0,0.24,0.03,29.67593786,-95.46312107,A/AE,15.33917332,50.32537339,51.41366,53.52563,55.03276,56.42399
10150477,487335840,76X6MGGP+7VG-4-4-5-4,4.82E+14,RES,RES1-2SNB,W,2,4248,no_basement,1.5,1961,404678.532,202339.266,27000,48201_1249476,Bing,P,0,3,1,2,1,0.24,0.03,29.67568124,-95.46279324,A/AE,15.7165966,51.5636388,51.42903,53.55374,55.05816,56.45108
10150478,487335841,76X6MGGP+6H7-5-4-5-3,4.82E+14,RES,RES1-1SNB,W,1,4197,no_basement,1.5,1961,371071.451,185535.725,27000,48201_1249478,Bing,P,0,3,1,2,1,0.24,0.03,29.6755328,-95.463563,A/AE,15.37892723,50.45579962,51.38727,53.47725,54.98903,56.37734
10150481,487335844,76X6MGGP+CXC-3-4-4-4,4.82E+14,RES,RES1-1SNB,W,1,3140,no_basement,1.5,1961,329558.511,164779.255,27000,48201_1249481,Bing,P,0,3,1,2,1,0.24,0.03,29.67605402,-95.46260849,A/AE,15.59531689,51.16573946,51.43992,53.57364,55.07614,56.47027
10150484,487335847,76X6MGGP+6MM-4-2-4-3,4.82E+14,RES,RES1-2SNB,W,2,4096,no_basement,1.5,1961,395485.249,197742.624,27000,48201_1249484,Bing,P,0,3,1,2,1,0.24,0.03,29.67558457,-95.46334291,A/AE,15.53714657,50.97489195,51.39754,53.49616,55.00613,56.39558
10151322,487336668,76X6MGRQ+CP9-5-3-5-3,4.82E+14,RES,RES1-2SNB,W,2,5275,no_basement,1.5,1995,461239.999,230619.999,27000,48201_1251025,Bing,P,0,1,0,0,0,0.24,0.03,29.69103395,-95.46064878,A/AE,15.70248413,51.51733804,51.43521,53.62064,55.12474,56.52673
10151325,487336671,76X6MGRQ+3CJ-5-3-5-4,4.82E+14,RES,RES1-2SNB,W,2,4619,no_basement,1.5,1995,425469.769,212734.884,27000,48201_1251029,Bing,P,0,2,1,1,1,0.24,0.03,29.69020353,-95.46148988,A/AE,15.5910244,51.15165649,51.46093,53.61207,55.11087,56.50731
10151336,487336682,76X6MGRQ+59Q-5-2-4-3,4.82E+14,RES,RES1-2SNB,W,2,4631,no_basement,1.5,1995,426103.235,213051.617,27000,48201_1251040,Bing,P,0,1,0,0,0,0.24,0.03,29.69047353,-95.46152932,A/AE,15.6105566,51.21573852,51.4576,53.60597,55.10535,56.50143
10151341,487336687,76X6MGRQ+7G3-4-4-4-5,4.82E+14,RES,RES1-2SNB,W,2,5415,no_basement,1.5,1995,468474.568,234237.284,27000,48201_1251045,Bing,P,0,2,1,1,1,0.24,0.03,29.69064446,-95.46119422,A/AE,15.41237068,50.56552223,51.47213,53.63255,55.12937,56.52705
10151349,487336695,76X6MGRQ+6P5-4-4-5-3,4.82E+14,RES,RES1-2SWB,W,2,5391,basement,2,1995,573050.04,286525.02,27000,48201_1251053,Bing,P,0,2,0,1,0,0.24,0.03,29.69050097,-95.46062774,A/AE,15.61253166,51.22221838,51.4364,53.62111,55.12498,56.52683
10151357,487336702,76X6MGRQ+3PQ-5-4-5-4,4.82E+14,RES,RES1-2SNB,W,2,5481,no_basement,1.5,1995,471795.356,235897.678,27000,48201_1251060,Bing,P,0,2,0,1,0,0.24,0.03,29.69021756,-95.46062948,A/AE,15.45641708,50.71003143,51.4288,53.61812,55.12349,56.52615
10151373,487336718,76X6MGRQ+3GC-4-3-3-3,4.82E+14,RES,RES1-2SNB,C,2,3652,no_basement,1.5,1995,365185.041,182592.52,27000,48201_1251128,ORNL,P,0,1,0,0,0,0.24,0.03,29.69019875,-95.46122822,A/AE,15.56585503,51.0690798,51.4717,53.63177,55.12867,56.52629
10152052,487337401,76X6MGMQ+PG3-5-4-6-4,4.82E+14,RES,RES1-1SNB,W,1,3503,no_basement,1.5,1959,352863.614,176431.807,27000,48201_1252252,Bing,P,0,3,1,1,1,0.24,0.03,29.6842632,-95.46119247,A/AE,15.62663174,51.26847847,51.47309,53.63431,55.13097,56.52874
10152053,487337402,76X6MGMQ+83R-4-5-4-3,4.82E+14,RES,RES1-1SNB,W,1,2357,no_basement,0.5,1959,276462.035,138231.017,27000,48201_1252254,Bing,P,0,3,1,1,1,0.24,0.03,29.68335669,-95.46235015,A/AE,15.52347279,50.93003046,51.43364,53.56217,55.06578,56.45921
10152054,487337403,76X6MGMQ+J76-5-3-4-4,4.82E+14,RES,RES1-1SNB,W,1,1340,no_basement,0.5,1959,198038.385,99019.1928,27000,48201_1252255,Bing,P,0,3,0,0,0,0.24,0.03,29.68403832,-95.46186587,A/AE,15.66192055,51.38425541,51.44822,53.58883,55.08987,56.48491
10152055,487337404,76X6MGMQ+94X-3-4-6-3,4.82E+14,RES,RES1-2SNB,W,2,3762,no_basement,0.5,1959,373061.077,186530.538,27000,48201_1252256,Bing,P,0,2,0,0,0,0.24,0.03,29.68347686,-95.46214331,A/AE,15.45493126,50.70515667,51.4408,53.57526,55.0776,56.47182
10152057,487337406,76X6MGMP+GX4-4-4-4-3,4.82E+14,RES,RES1-1SWB,C,1,1520,basement,2,1959,242997.292,121498.646,27000,48201_1252258,Bing,P,0,3,0,1,0,0.24,0.03,29.68375281,-95.46253687,A/AE,15.59577465,51.1672413,51.42697,53.54996,55.05475,56.44744
10152058,487337407,76X6MGMP+8V7-3-3-4-4,4.82E+14,RES,RES1-1SNB,W,1,2342,no_basement,0.5,1959,275564.399,137782.199,27000,48201_1252259,Bing,P,0,3,1,1,1,0.24,0.03,29.6832765,-95.462841,A/AE,15.59100723,51.15160017,51.41603,53.52997,55.03667,56.42817
10152059,487337408,76X6MGMQ+HG9-6-4-6-4,4.82E+14,RES,RES1-2SNB,W,2,5992,no_basement,1.5,1959,502207.448,251103.724,27000,48201_1252260,Bing,P,0,3,1,1,1,0.24,0.03,29.68390109,-95.46113415,A/AE,15.51600075,50.90551589,51.46886,53.63387,55.13137,56.52978
10152060,487337409,76X6MGMQ+J8Q-4-3-3-4,4.82E+14,RES,RES1-2SNB,M,2,3062,no_basement,0.5,1959,322215.613,161107.806,27000,48201_1252261,Bing,P,0,2,0,0,0,0.24,0.03,29.68409054,-95.46165442,A/AE,15.750947,51.67633695,51.45531,53.6018,55.10158,56.4974
10152062,487337411,76X6MGMQ+GC5-4-4-4-4,4.82E+14,RES,RES1-2SNB,W,2,4202,no_basement,0.5,1959,401937.759,200968.879,27000,48201_1252263,Bing,P,0,3,1,1,1,0.24,0.03,29.683758,-95.461397,A/AE,15.48094273,50.79049613,51.46557,53.62054,55.11852,56.51548
10152063,487337412,76X6MGMP+9PR-5-4-7-4,4.82E+14,RES,RES1-1SNB,W,1,5079,no_basement,1.5,1959,345026.628,172513.314,27000,48201_1252264,Bing,P,0,3,0,0,0,0.24,0.03,29.68348487,-95.46323716,A/AE,15.66190338,51.38419909,51.40213,53.50455,55.01371,56.40367
10152065,487337414,76X6MGMP+7Q6-7-4-5-5,4.82E+14,RES,RES1-1SNB,W,1,4711,no_basement,1.5,1959,334268.882,167134.441,27000,48201_1252267,Bing,P,0,3,1,1,1,0.24,0.03,29.68317438,-95.46312444,A/AE,15.47512436,50.771407,51.40543,53.51059,55.01917,56.4095
10152067,487337416,76X6MGMQ+C6W-5-4-7-4,4.82E+14,RES,RES1-2SNB,W,2,4951,no_basement,0.5,1959,443504.245,221752.122,27000,48201_1252269,Bing,P,0,2,0,0,0,0.24,0.03,29.68360156,-95.46191481,A/AE,15.49619865,50.84054839,51.44788,53.58821,55.08931,56.48431
10152068,487337417,76X6MGMP+FVH-3-4-4-4,4.82E+14,RES,RES1-1SNB,W,1,1945,no_basement,0.5,1959,247996.427,123998.213,27000,48201_1252270,Bing,P,0,3,1,1,1,0.24,0.03,29.6836795,-95.462758,A/AE,15.68406582,51.4569105,51.41637,53.53059,55.03724,56.42877
10152069,487337418,76X6MGMQ+G3P-4-4-4-5,4.82E+14,RES,RES1-2SNB,W,2,4544,no_basement,1.5,1959,421455.2,210727.6,27000,48201_1252271,Bing,P,0,3,1,1,1,0.24,0.03,29.68383028,-95.46230454,A/AE,15.61801338,51.24020302,51.43405,53.56292,55.06646,56.45994
10152879,487338224,76X6MGHQ+72V-4-3-5-3,4.82E+14,RES,RES1-1SNB,W,1,3492,no_basement,0.5,1961,352190.464,176095.232,27000,48201_1253690,Bing,P,0,3,1,2,1,0.24,0.03,29.67823527,-95.46244707,A/AE,15.40819359,50.55181785,51.42961,53.55479,55.05911,56.4521
10152880,487338225,76X6MGGP+2PP-5-3-6-3,4.82E+14,RES,RES1-1SNB,W,1,3805,no_basement,1.5,1961,370274.404,185137.202,27000,48201_1253692,Bing,P,0,3,0,1,0,0.24,0.03,29.67508765,-95.46317381,A/AE,15.40716076,50.5484293,51.40736,53.51412,55.02235,56.4129
10152881,487338226,76X6MGHQ+6WW-6-6-5-5,4.82E+14,RES,RES1-1SNB,W,1,3847,no_basement,0.5,1961,372532.192,186266.096,27000,48201_1253693,Bing,P,0,3,1,2,1,0.24,0.03,29.67810972,-95.46016147,A/AE,15.52611542,50.93870051,51.04098,53.28881,54.83371,56.24817
10152883,487338228,76X6MGHQ+75X-4-4-4-5,4.82E+14,RES,RES1-1SNB,W,1,5388,no_basement,0.5,1961,366017.616,183008.808,27000,48201_1253695,Bing,P,0,3,0,1,0,0.24,0.03,29.67823005,-95.46202396,A/AE,15.11301994,49.58340035,51.44994,53.59197,55.0927,56.48793
10152885,487338230,76X6MGHQ+HCM-6-2-4-2,4.82E+14,RES,RES1-1SNB,M,1,2973,no_basement,1.5,1961,318589.186,159294.593,27000,48201_1253699,Bing,P,0,3,0,1,0,0.24,0.03,29.67896807,-95.46146059,A/AE,15.20524597,49.88597919,51.46327,53.61634,55.11473,56.51142
10152888,487338233,76X6MGHQ+8C7-3-6-3-4,4.82E+14,RES,RES1-1SNB,W,1,3463,no_basement,1.5,1961,350402.664,175201.332,27000,48201_1253702,Bing,P,0,3,1,1,1,0.24,0.03,29.678277,-95.46144391,A/AE,14.97487545,49.13017037,51.47122,53.63088,55.12786,56.52544
10152891,487338236,76X6MGHQ+9CW-5-5-4-4,4.82E+14,RES,RES1-1SNB,W,1,3348,no_basement,0.5,1961,343125.618,171562.809,27000,48201_1253706,Bing,P,0,3,1,2,1,0.24,0.03,29.67849759,-95.46143275,A/AE,15.17122078,49.77434798,51.4696,53.62791,55.12518,56.52258
10152892,487338237,76X6MGHQ+GHM-7-4-7-4,4.82E+14,RES,RES1-1SNB,W,1,3084,no_basement,0.5,1961,325962.282,162981.141,27000,48201_1253707,Bing,P,0,3,1,1,1,0.24,0.03,29.67883212,-95.46108768,A/AE,15.1497612,49.70394254,51.46143,53.63094,55.12991,56.52911
10152894,487338239,76X6MGHQ+G2R-5-2-5-2,4.82E+14,RES,RES1-2SNB,W,2,4218,no_basement,0.5,1961,402895.147,201447.573,27000,48201_1253709,Bing,P,0,3,1,2,1,0.24,0.03,29.67886319,-95.46249577,A/AE,15.29747868,50.18857994,51.4261,53.54837,55.05331,56.44592
10152897,487338241,76X6MGHQ+9HR-6-3-4-4,4.82E+14,RES,RES1-1SNB,W,1,3734,no_basement,0.5,1961,366366.831,183183.415,27000,48201_1253712,Bing,P,0,3,0,1,0,0.24,0.03,29.67849691,-95.46111938,A/AE,15.18570995,49.82188464,51.45183,53.62717,55.12802,56.52824
10152903,487338247,76X6MGGP+2J8-5-3-5-3,4.82E+14,RES,RES1-2SNB,W,2,5300,no_basement,0.5,1961,462550.875,231275.437,27000,48201_1253719,Bing,P,0,2,0,1,0,0.24,0.03,29.67504747,-95.46342643,A/AE,15.34139919,50.33267613,51.39679,53.4948,55.0049,56.39427
10152909,487338253,76X6MGHQ+F5V-4-5-5-6,4.82E+14,RES,RES1-1SNB,W,1,3908,no_basement,0.5,1961,375740.224,187870.112,27000,48201_1253728,Bing,P,0,3,0,1,0,0.24,0.03,29.67873029,-95.46207616,A/AE,15.27419758,50.11219838,51.44286,53.57901,55.081,56.47545
10152910,487338254,76X6MGHQ+7Q4-5-5-5-4,4.82E+14,RES,RES1-1SNB,C,1,4523,no_basement,1.5,1961,349811.452,174905.726,27000,48201_1253729,Bing,P,0,3,1,2,1,0.24,0.03,29.67813647,-95.46053375,A/AE,15.38284302,50.46864669,51.36035,53.59122,55.11001,56.51993
10152912,487338256,76X6MGHQ+95W-2-5-3-5,4.82E+14,RES,RES1-2SNB,W,2,4096,no_basement,0.5,1961,395485.249,197742.624,27000,48201_1253734,Bing,P,0,3,1,1,1,0.24,0.03,29.67847748,-95.46205074,A/AE,15.18959808,49.83464098,51.44454,53.5821,55.08379,56.47842
10152916,487338266,76X6MGHQ+C26-5-5-5-4,4.82E+14,RES,RES1-1SNB,W,1,4116,no_basement,0.5,1961,375234.086,187617.043,27000,48201_1253738,Bing,P,0,3,0,1,0,0.24,0.03,29.67853925,-95.46247931,A/AE,15.12208748,49.61314948,51.4276,53.55112,55.05579,56.44856
10152918,487338267,76X6MGGP+3R4-5-3-6-4,4.82E+14,RES,RES1-1SNB,W,1,2968,no_basement,0.5,1961,318249.403,159124.701,27000,48201_1253739,Bing,P,0,2,0,1,0,0.24,0.03,29.67514003,-95.46293613,A/AE,15.56923389,51.08016533,51.42316,53.54301,55.04846,56.44074
10152919,487338268,76X6MGHQ+FCJ-2-2-3-2,4.82E+14,RES,RES1-2SNB,W,2,3474,no_basement,1.5,1961,352053.242,176026.621,27000,48201_1253740,Bing,P,0,3,0,1,0,0.24,0.03,29.6787025,-95.461492,A/AE,15.14002419,49.67199695,51.46494,53.6194,55.11749,56.51437
10152920,487338269,76X6MGHQ+9RM-5-3-6-5,4.82E+14,RES,RES1-1SNB,W,1,3200,no_basement,0.5,1961,333319.68,166659.84,27000,48201_1253742,Bing,P,0,2,0,1,0,0.24,0.03,29.67845648,-95.46046326,A/AE,14.97721958,49.13786109,51.36893,53.59459,55.1117,56.52071
10152924,487338273,76X6MGFP+WQ4-4-3-3-3,4.82E+14,RES,RES1-1SNB,W,1,2229,no_basement,0.5,1961,268447.388,134223.694,27000,48201_1253746,Bing,P,0,2,0,1,0,0.24,0.03,29.67477323,-95.4630481,A/AE,15.66695309,51.40076637,51.41785,53.53329,55.03968,56.43137
10153175,487338539,76X6MGJX+M5P-4-2-4-4,4.82E+14,RES,RES1-1SWB,W,1,2290,basement,2,1971,239352.929,119676.464,27000,48201_1254346,NGA,P,0,5,1,1,1,0.24,0.03,29.68171634,-95.45205497,A/AE,14.88035965,48.82007915,48.17626,50.70795,52.55943,53.92831
10153180,487338544,76X6MGMX+69X-4-6-5-6,4.82E+14,RES,RES1-1SNB,W,1,4310,no_basement,1.5,1971,286280.544,143140.272,27000,48201_1254354,NGA,P,0,5,1,1,1,0.24,0.03,29.68310304,-95.45150857,A/AE,14.77899742,48.4875259,48.18429,50.71686,52.55535,53.91925
10154507,487339850,76X6MGHP+9RC-6-4-4-6,4.82E+14,RES,RES1-1SNB,W,1,4462,no_basement,0.5,1961,354338.61,177169.305,27000,48201_1256377,Bing,P,0,6,1,2,1,0.24,0.03,29.67844738,-95.46299615,A/AE,15.28665352,50.15306433,51.40675,53.513,55.02134,56.41181
10154508,487339851,76X6MGHP+9M2-6-5-5-4,4.82E+14,RES,RES1-1SNB,W,1,4016,no_basement,0.5,1961,379758.357,189879.178,27000,48201_1256379,Bing,P,0,5,1,2,1,0.24,0.03,29.67839339,-95.46334794,A/AE,15.14964104,49.7035483,51.39247,53.48689,54.99775,56.38664
10154509,487339852,76X6MGHP+FJQ-5-5-6-5,4.82E+14,RES,RES1-1SNB,W,1,2901,no_basement,0.5,1961,313632.595,156816.297,27000,48201_1256380,Bing,P,0,5,0,2,0,0.24,0.03,29.67870878,-95.46339221,A/AE,15.60542774,51.19891155,51.39267,53.48726,54.99808,56.387
10154510,487339853,76X6MGHP+6MV-5-5-6-4,4.82E+14,RES,RES1-1SNB,W,1,4015,no_basement,0.5,1961,379800.169,189900.084,27000,48201_1256381,Bing,P,0,5,1,2,1,0.24,0.03,29.67810495,-95.46333217,A/AE,14.90822697,48.91150736,51.39645,53.49416,55.00431,56.39365
10154512,487339855,76X6MGHP+7RF-5-3-6-4,4.82E+14,RES,RES1-1SNB,W,1,4485,no_basement,0.5,1961,352661.335,176330.667,27000,48201_1256382,Bing,P,0,5,0,2,0,0.24,0.03,29.67818785,-95.46296266,A/AE,15.42534161,50.60807776,51.40826,53.51575,55.02383,56.41447
10154513,487339856,76X6MGHP+FQV-5-3-4-2,4.82E+14,RES,RES1-2SNB,W,2,4557,no_basement,0.5,1961,422157.903,211078.951,27000,48201_1256383,Bing,P,0,5,1,2,1,0.24,0.03,29.678748,-95.463067,A/AE,15.49327946,50.83097097,51.40247,53.50518,55.01427,56.40427
10156119,487341491,76X6MGGP+GFP-4-4-4-4,4.82E+14,RES,RES1-1SNB,M,1,3860,no_basement,1.5,1961,373222.936,186611.468,27000,48201_1258923,Bing,P,0,3,1,1,1,0.24,0.03,29.67633764,-95.46380434,A/AE,15.33770847,50.32056747,51.40578,53.49855,55.00786,56.39687
10156120,487341492,76X6MGGP+JQ5-3-4-5-5,4.82E+14,RES,RES1-1SNB,W,1,2834,no_basement,1.5,1961,308897.197,154448.598,27000,48201_1258925,Bing,P,0,3,0,1,0,0.24,0.03,29.67650233,-95.46300638,A/AE,15.43412304,50.63688823,51.4143,53.52679,55.03381,56.42511
10156121,487341493,76X6MGGP+PQC-4-3-3-4,4.82E+14,RES,RES1-2SNB,W,2,4158,no_basement,1.5,1961,399282.523,199641.261,27000,48201_1258927,Bing,P,0,3,0,1,0,0.24,0.03,29.67682396,-95.46312472,A/AE,15.25958633,50.06426123,51.40949,53.51801,55.02587,56.41664
10156123,487341495,76X6MGGP+PXR-4-4-3-3,4.82E+14,RES,RES1-2SNB,W,2,4735,no_basement,1.5,1961,431490.831,215745.415,27000,48201_1258929,Bing,P,0,3,0,1,0,0.24,0.03,29.67686762,-95.4625974,A/AE,15.28633308,50.15201304,51.43336,53.56166,55.06532,56.45872
10156125,487341497,76X6MGGP+MC4-5-3-6-3,4.82E+14,RES,RES1-1SNB,W,1,4231,no_basement,1.5,1961,369191.365,184595.682,27000,48201_1258931,Bing,P,0,3,0,1,0,0.24,0.03,29.67663595,-95.46392747,A/AE,15.59573555,51.16711302,51.42553,53.52129,55.02795,56.4177
10156126,487341498,76X6MGGP+PM2-4-3-3-4,4.82E+14,RES,RES1-2SNB,W,2,3752,no_basement,1.5,1961,372352.622,186176.311,27000,48201_1258932,Bing,P,0,3,0,1,0,0.24,0.03,29.67676677,-95.46337178,A/AE,15.29741859,50.18838282,51.39892,53.49869,55.00841,56.39802
10156128,487341500,76X6MGGQ+QF7-5-4-6-4,4.82E+14,RES,RES1-1SNB,W,1,3636,no_basement,0.5,1961,360785.765,180392.882,27000,48201_1258934,Bing,P,0,3,0,1,0,0.24,0.03,29.67690875,-95.46132671,A/AE,15.5764246,51.10375688,51.43067,53.61886,55.12386,56.52631
10156130,487341502,76X6MGGP+PVR-3-4-4-3,4.82E+14,RES,RES1-2SNB,W,2,3447,no_basement,0.5,1961,350019.562,175009.781,27000,48201_1258936,Bing,P,0,3,0,1,0,0.24,0.03,29.67686231,-95.4628479,A/AE,15.44751644,50.68082984,51.42482,53.54604,55.0512,56.44366
10156132,487341504,76X6MGGP+HH4-5-4-4-5,4.82E+14,RES,RES1-1SNB,W,1,4155,no_basement,1.5,1961,373285.49,186642.745,27000,48201_1258938,Bing,P,0,3,0,1,0,0.24,0.03,29.6763961,-95.46355659,A/AE,15.33369255,50.30739187,51.38803,53.47878,54.99042,56.37883
10156136,487341508,76X6MGGP+JVH-5-5-6-3,4.82E+14,RES,RES1-1SNB,C,1,4311,no_basement,0.5,1961,364457.863,182228.931,27000,48201_1258942,Bing,P,0,3,1,1,1,0.24,0.03,29.6765548,-95.46275014,A/AE,15.46914864,50.75180161,51.43009,53.55568,55.05991,56.45296
10156137,487341509,76X6MGGP+HP6-4-3-3-2,4.82E+14,RES,RES1-2SNB,W,2,3320,no_basement,1.5,1961,340306.108,170153.054,27000,48201_1258943,Bing,P,0,3,1,2,1,0.24,0.03,29.67642191,-95.46322671,A/AE,15.24071312,50.00234123,51.40373,53.50747,55.01635,56.40649
10156138,487341510,76X6MGGQ+Q3C-3-4-4-3,4.82E+14,RES,RES1-1SNB,W,1,2310,no_basement,0.5,1961,273612.546,136806.273,27000,48201_1258944,Bing,P,0,3,0,1,0,0.24,0.03,29.6769345,-95.46234629,A/AE,15.30922222,50.22710863,51.44567,53.58417,55.08566,56.48042
10156139,487341511,76X6MGGP+MGH-5-4-5-3,4.82E+14,RES,RES1-1SNB,W,1,4080,no_basement,1.5,1961,376941.081,188470.54,27000,48201_1258945,Bing,P,0,3,1,2,1,0.24,0.03,29.67669011,-95.46363124,A/AE,15.34301853,50.33798892,51.39476,53.48587,54.99665,56.38525
10156142,487341514,76X6MGGQ+J4C-2-4-3-3,4.82E+14,RES,RES1-2SNB,W,2,2890,no_basement,0.5,1961,310681.907,155340.953,27000,48201_1258948,Bing,P,0,3,0,1,0,0.24,0.03,29.67655805,-95.46222126,A/AE,15.70124435,51.51327053,51.45195,53.59564,55.09602,56.49147
10157207,487342566,76X6MGFP+Q53-5-5-4-5,4.82E+14,RES,RES1-1SNB,W,1,2485,no_basement,0.5,1961,285267.177,142633.588,27000,48201_1260830,Bing,P,0,2,1,1,1,0.24,0.03,29.67439683,-95.46457755,A/AE,15.67168522,51.41629173,51.49105,53.59673,55.09462,56.48684
10157208,487342567,76X6MGFM+QQH-2-3-3-3,4.82E+14,RES,RES1-2SNB,W,2,3402,no_basement,0.5,1961,346605.639,173302.819,27000,48201_1260832,Bing,P,0,2,0,1,0,0.24,0.03,29.67442516,-95.46551493,A/AE,15.69913769,51.50635889,51.57421,53.68909,55.17606,56.57145
10157211,487342570,76X6MGFM+RW6-4-3-3-3,4.82E+14,RES,RES1-2SNB,W,2,3580,no_basement,0.5,1961,359930.908,179965.454,27000,48201_1260835,Bing,P,0,2,0,1,0,0.24,0.03,29.67454777,-95.46524334,A/AE,15.52197075,50.92510251,51.55133,53.66613,55.15594,56.55043
10157213,487342572,76X6MGFP+R9F-6-4-5-3,4.82E+14,RES,RES1-2SNB,W,2,4511,no_basement,1.5,1961,419658.526,209829.263,27000,48201_1260837,Bing,P,0,2,0,1,0,0.24,0.03,29.67456048,-95.4640626,A/AE,15.57441902,51.0971769,51.43,53.52644,55.03251,56.42243
10157214,487342573,76X6MGFM+JFM-5-3-6-4,4.82E+14,RES,RES1-1SNB,W,1,2970,no_basement,0.5,1961,318385.395,159192.697,27000,48201_1260838,Bing,P,0,3,1,2,1,0.24,0.03,29.67409142,-95.46632989,A/AE,15.69031811,51.47742326,51.59926,53.69257,55.17792,56.57446
